Customer_ID,Gender,Age,Annual Income (k$),Spending Score (1-100),cluster
4505,Male,28,103,69,1
4506,Male,33,134,20,2
4507,Female,51,38,53,4
4508,Male,69,46,55,4
4509,Female,37,80,75,1
4510,Female,20,37,76,3
4511,Female,25,73,34,5
4512,Female,34,78,23,5
4513,Male,40,72,74,1
4514,Female,45,25,4,0
4515,Female,21,63,41,4
4516,Female,47,54,44,4
4517,Female,29,76,40,5
4518,Female,19,67,50,4
4519,Male,68,61,42,4
4520,Female,28,73,88,1
4521,Female,64,38,37,0
4522,Female,19,63,54,4
4523,Male,48,76,37,5
4524,Female,19,62,55,4
4525,Male,68,64,58,4
4526,Female,23,39,67,3
4527,Female,27,81,89,1
4528,Female,68,49,48,4
4529,Female,38,67,41,4
4530,Male,38,21,14,0
4531,Male,51,85,24,5
4532,Male,59,73,11,5
4533,Female,48,118,19,5
4534,Male,64,61,54,4
4535,Male,31,25,73,3
4536,Female,45,29,33,0
4537,Female,19,37,75,3
4538,Female,34,104,23,5
4539,Female,40,104,16,5
4540,Female,31,79,92,1
4541,Male,32,25,72,3
4542,Male,31,27,75,3
4543,Female,22,16,76,3
4544,Female,42,46,51,4
4545,Male,18,33,91,3
4546,Female,41,100,38,5
4547,Male,56,90,16,5
4548,Female,38,94,30,5
4549,Female,19,65,51,4
4550,Female,45,24,5,0
4551,Male,69,64,42,4
4552,Male,19,49,58,4
4553,Female,32,60,45,4
4554,Female,37,98,32,5
4555,Male,20,47,55,4
4556,Female,37,87,28,5
4557,Female,51,42,49,4
4558,Male,28,103,69,1
4559,Male,60,44,60,4
4560,Female,31,49,45,4
4561,Female,23,61,40,4
4562,Female,50,45,49,4
4563,Male,32,76,73,1
4564,Female,33,86,94,1
4565,Male,20,73,4,5
4566,Male,67,61,59,4
4567,Female,34,84,75,1
4568,Female,21,53,59,4
4569,Male,70,46,58,4
4570,Female,20,16,6,0
4571,Male,40,71,96,1
4572,Male,60,92,12,5
4573,Male,48,54,47,4
4574,Female,50,39,56,4
4575,Female,36,120,80,2
4576,Male,26,52,54,4
4577,Female,29,34,73,3
4578,Female,29,81,93,1
4579,Female,36,87,29,5
4580,Female,46,124,28,2
4581,Female,57,76,3,5
4582,Female,56,57,59,4
4583,Male,69,44,45,4
4584,Female,32,38,43,4
4585,Female,23,27,88,3
4586,Female,36,102,87,1
4587,Female,23,64,42,4
4588,Female,55,29,15,0
4589,Female,18,63,55,4
4590,Female,47,77,17,5
4591,Male,60,92,13,5
4592,Female,42,99,38,5
4593,Female,31,71,76,1
4594,Female,40,69,59,4
4595,Female,51,42,52,4
4596,Female,50,64,59,4
4597,Female,36,37,26,0
4598,Male,22,18,81,3
4599,Male,26,24,73,3
4600,Male,60,45,60,4
4601,Female,35,77,24,5
4602,Male,30,137,83,2
4603,Male,22,22,79,3
4604,Female,27,45,50,4
4605,Male,60,31,4,0
4606,Male,32,89,63,1
4607,Female,20,30,73,3
4608,Female,55,102,26,5
4609,Female,28,77,83,1
4610,Male,64,20,2,0
4611,Male,19,75,9,5
4612,Female,31,17,72,3
4613,Female,35,20,34,0
4614,Female,68,49,48,4
4615,Female,27,40,46,4
4616,Male,36,94,90,1
4617,Male,63,63,50,4
4618,Female,43,78,20,5
4619,Female,42,69,57,4
4620,Female,34,78,23,5
4621,Female,22,63,42,4
4622,Female,49,63,48,4
4623,Male,63,47,52,4
4624,Female,35,105,25,5
4625,Female,50,43,54,4
4626,Female,21,34,79,3
4627,Male,57,54,50,4
4628,Male,44,72,34,5
4629,Female,22,55,56,4
4630,Female,37,113,90,1
4631,Male,25,64,54,4
4632,Male,36,20,12,0
4633,Male,23,60,52,4
4634,Male,41,85,20,5
4635,Female,40,70,56,4
4636,Male,31,126,73,2
4637,Male,18,17,37,0
4638,Male,42,77,14,5
4639,Female,38,66,41,4
4640,Male,42,85,20,5
4641,Female,32,72,77,1
4642,Female,51,44,52,4
4643,Male,58,53,49,4
4644,Female,29,76,80,1
4645,Female,36,86,26,5
4646,Female,59,51,46,4
4647,Female,57,76,4,5
4648,Female,31,47,48,4
4649,Female,22,16,76,3
4650,Female,46,56,45,4
4651,Male,32,46,60,4
4652,Female,21,18,5,0
4653,Male,57,56,50,4
4654,Female,67,49,53,4
4655,Female,29,43,40,4
4656,Male,26,54,50,4
4657,Female,18,62,55,4
4658,Female,52,90,13,5
4659,Male,68,62,45,4
4660,Male,45,97,16,5
4661,Female,31,102,69,1
4662,Male,63,48,51,4
4663,Male,57,51,50,4
4664,Female,47,118,16,5
4665,Male,39,19,14,0
4666,Male,21,59,50,4
4667,Female,22,31,74,3
4668,Male,25,60,52,4
4669,Male,41,72,94,1
4670,Female,34,121,80,2
4671,Male,26,77,98,1
4672,Female,38,65,42,4
4673,Male,67,55,42,4
4674,Male,48,39,37,4
4675,Female,19,63,49,4
4676,Male,20,82,5,5
4677,Male,40,52,47,4
4678,Male,70,44,46,4
4679,Male,52,33,5,0
4680,Female,23,18,78,3
4681,Female,30,79,84,1
4682,Female,41,103,18,5
4683,Male,39,71,75,1
4684,Female,27,46,49,4
4685,Male,37,77,1,5
4686,Male,67,55,41,4
4687,Female,30,71,72,1
4688,Male,26,66,57,4
4689,Male,58,89,16,5
4690,Female,33,87,92,1
4691,Male,68,55,40,4
4692,Male,33,113,8,5
4693,Female,45,123,29,2
4694,Female,44,30,35,0
4695,Female,49,51,41,4
4696,Female,31,73,70,1
4697,Female,59,23,14,0
4698,Female,54,47,58,4
4699,Female,37,103,84,1
4700,Male,48,77,36,5
4701,Female,50,54,43,4
4702,Female,40,72,58,4
4703,Male,47,38,35,0
4704,Female,34,57,60,4
4705,Female,33,77,73,1
4706,Female,32,62,43,4
4707,Female,35,119,81,2
4708,Male,28,88,73,1
4709,Male,42,79,17,5
4710,Male,21,16,80,3
4711,Female,50,68,57,4
4712,Male,25,26,73,3
4713,Female,19,65,46,4
4714,Female,50,43,52,4
4715,Female,47,49,42,4
4716,Female,36,18,5,0
4717,Female,30,101,88,1
4718,Female,51,66,42,4
4719,Female,47,121,16,5
4720,Male,19,62,44,4
4721,Male,20,20,76,3
4722,Male,66,54,40,4
4723,Male,59,94,13,5
4724,Female,47,50,40,4
4725,Male,39,71,90,1
4726,Female,39,66,41,4
4727,Female,35,19,99,3
4728,Female,30,69,78,1
4729,Female,31,42,56,4
4730,Male,59,54,48,4
4731,Female,25,72,33,5
4732,Female,45,28,33,0
4733,Female,37,73,74,1
4734,Male,23,79,11,5
4735,Female,31,70,70,1
4736,Female,47,59,45,4
4737,Female,30,16,39,0
4738,Female,52,44,50,4
4739,Female,28,80,91,1
4740,Male,40,54,49,4
4741,Male,19,48,59,4
4742,Female,49,66,59,4
4743,Female,50,67,58,4
4744,Female,27,47,52,4
4745,Male,53,33,6,0
4746,Male,19,45,55,4
4747,Female,32,39,42,4
4748,Female,18,63,53,4
4749,Male,51,25,29,0
4750,Female,44,128,28,2
4751,Female,41,72,56,4
4752,Female,38,114,92,1
4753,Female,50,39,57,4
4754,Male,41,86,20,5
4755,Female,36,120,79,2
4756,Male,53,32,5,0
4757,Female,57,76,5,5
4758,Female,47,55,44,4
4759,Female,31,95,86,1
4760,Male,20,74,4,5
4761,Female,23,52,53,4
4762,Female,26,20,78,3
4763,Male,48,79,37,5
4764,Male,41,72,95,1
4765,Male,60,43,58,4
4766,Female,32,80,75,1
4767,Female,39,28,30,0
4768,Male,32,22,72,3
4769,Male,37,55,54,4
4770,Female,68,45,50,4
4771,Male,49,61,56,4
4772,Female,49,45,51,4
4773,Female,29,72,87,1
4774,Male,19,47,57,4
4775,Male,37,76,3,5
4776,Female,35,22,36,0
4777,Male,18,46,57,4
4778,Female,21,19,78,3
4779,Male,69,43,46,4
4780,Male,19,50,61,4
4781,Female,27,77,88,1
4782,Male,20,49,55,4
4783,Female,35,86,27,5
4784,Female,45,124,27,2
4785,Male,38,54,53,4
4786,Female,35,89,24,5
4787,Male,57,89,19,5
4788,Male,58,90,13,5
4789,Male,70,50,53,4
4790,Male,47,70,10,5
4791,Female,29,20,70,3
4792,Female,25,60,48,4
4793,Female,35,57,56,4
4794,Female,49,33,14,0
4795,Male,22,15,80,3
4796,Male,38,71,92,1
4797,Male,31,24,73,3
4798,Female,61,49,56,4
4799,Female,36,84,74,1
4800,Male,25,26,73,3
4801,Female,38,77,75,1
4802,Male,40,89,12,5
4803,Male,46,97,14,5
4804,Female,37,38,28,0
4805,Male,37,78,1,5
4806,Female,34,25,95,3
4807,Female,66,39,35,0
4808,Female,32,97,85,1
4809,Female,32,76,74,1
4810,Male,54,65,46,4
4811,Male,48,76,38,5
4812,Female,46,51,44,4
4813,Male,65,61,53,4
4814,Male,18,46,60,4
4815,Female,30,79,76,1
4816,Female,29,46,54,4
4817,Male,19,30,91,3
4818,Male,34,77,88,1
4819,Female,43,48,48,4
4820,Female,30,74,72,1
4821,Female,45,27,35,0
4822,Female,30,20,71,3
4823,Female,61,50,49,4
4824,Male,24,63,52,4
4825,Female,28,40,46,4
4826,Female,32,48,49,4
4827,Female,54,101,27,5
4828,Male,20,60,48,4
4829,Female,28,47,53,4
4830,Male,20,15,80,3
4831,Male,36,75,1,5
4832,Female,34,120,79,2
4833,Male,62,49,52,4
4834,Male,66,53,41,4
4835,Female,37,78,77,1
4836,Female,29,17,72,3
4837,Female,30,44,56,4
4838,Female,22,55,53,4
4839,Female,28,46,53,4
4840,Male,34,78,89,1
4841,Male,59,91,14,5
4842,Female,26,38,47,4
4843,Female,33,78,20,5
4844,Female,39,70,57,4
4845,Male,25,25,73,3
4846,Male,21,61,50,4
4847,Female,28,61,50,4
4848,Female,30,80,79,1
4849,Female,53,28,13,0
4850,Male,35,28,60,3
4851,Male,33,113,6,5
4852,Female,38,64,42,4
4853,Female,50,39,29,0
4854,Female,67,50,50,4
4855,Female,35,19,4,0
4856,Female,30,41,42,4
4857,Female,43,72,9,5
4858,Female,31,80,92,1
4859,Male,67,55,39,4
4860,Male,59,73,9,5
4861,Male,31,75,74,1
4862,Female,31,78,92,1
4863,Female,60,53,50,4
4864,Female,24,40,65,3
4865,Female,20,63,44,4
4866,Female,30,76,74,1
4867,Female,20,30,72,3
4868,Female,22,18,76,3
4869,Female,32,86,87,1
4870,Female,36,81,74,1
4871,Male,24,77,14,5
4872,Female,60,50,56,4
4873,Male,18,66,47,4
4874,Female,44,28,32,0
4875,Male,58,43,59,4
4876,Male,27,89,68,1
4877,Male,20,82,7,5
4878,Female,21,53,57,4
4879,Male,43,72,39,4
4880,Female,43,77,20,5
4881,Female,27,78,88,1
4882,Male,65,64,50,4
4883,Male,37,21,15,0
4884,Male,39,71,75,1
4885,Male,48,59,50,4
4886,Female,40,67,61,4
4887,Female,60,50,50,4
4888,Female,48,79,16,5
4889,Female,38,79,78,1
4890,Male,49,77,37,5
4891,Male,18,59,39,4
4892,Female,34,21,37,0
4893,Male,47,38,36,0
4894,Male,26,68,58,4
4895,Female,64,39,36,0
4896,Male,32,87,65,1
4897,Male,27,89,69,1
4898,Female,34,84,93,1
4899,Female,36,37,27,0
4900,Female,38,64,43,4
4901,Male,42,80,16,5
4902,Male,65,63,52,4
4903,Male,35,94,87,1
4904,Female,50,39,55,4
4905,Female,68,44,50,4
4906,Male,67,63,49,4
4907,Male,20,48,59,4
4908,Male,47,39,36,0
4909,Female,30,88,88,1
4910,Male,18,32,92,3
4911,Female,19,37,75,3
4912,Male,70,45,56,4
4913,Male,27,85,68,1
4914,Female,46,120,17,5
4915,Male,20,45,54,4
4916,Male,69,45,47,4
4917,Female,55,76,37,5
4918,Male,59,54,46,4
4919,Male,22,23,77,3
4920,Male,39,54,54,4
4921,Female,40,60,42,4
4922,Female,28,41,46,4
4923,Male,32,74,71,1
4924,Male,37,53,55,4
4925,Female,29,33,69,3
4926,Male,44,72,34,5
4927,Male,53,20,31,0
4928,Female,31,82,92,1
4929,Female,55,100,24,5
4930,Female,68,47,52,4
4931,Female,45,53,53,4
4932,Male,35,89,91,1
4933,Male,48,71,10,5
4934,Female,49,62,50,4
4935,Male,63,48,50,4
4936,Female,50,67,56,4
4937,Female,68,62,55,4
4938,Female,22,16,95,3
4939,Male,59,94,14,5
4940,Female,59,51,49,4
4941,Female,31,74,69,1
4942,Female,66,64,49,4
4943,Female,34,58,60,4
4944,Female,35,38,25,0
4945,Female,38,64,42,4
4946,Male,29,102,68,1
4947,Male,36,30,64,3
4948,Female,47,60,46,4
4949,Female,32,96,88,1
4950,Female,43,33,19,0
4951,Female,45,74,8,5
4952,Male,37,53,54,4
4953,Male,47,43,41,4
4954,Female,53,100,23,5
4955,Female,22,55,60,4
4956,Male,22,15,82,3
4957,Female,41,101,17,5
4958,Male,68,43,48,4
4959,Female,66,62,50,4
4960,Female,39,68,59,4
4961,Male,28,101,69,1
4962,Female,33,86,95,1
4963,Female,31,81,93,1
4964,Male,19,65,47,4
4965,Female,66,64,49,4
4966,Female,42,31,18,0
4967,Female,23,53,52,4
4968,Male,18,60,43,4
4969,Male,20,21,67,3
4970,Female,27,61,51,4
4971,Female,67,45,52,4
4972,Male,33,77,91,1
4973,Male,20,74,11,5
4974,Male,28,99,93,1
4975,Female,41,99,38,5
4976,Female,23,17,77,3
4977,Male,20,73,5,5
4978,Male,70,48,57,4
4979,Female,67,65,52,4
4980,Male,59,42,61,4
4981,Female,22,57,52,4
4982,Female,68,49,48,4
4983,Male,58,72,13,5
4984,Female,51,42,45,4
4985,Female,19,16,6,0
4986,Female,36,83,74,1
4987,Male,27,67,57,4
4988,Male,59,69,11,5
4989,Female,49,63,49,4
4990,Female,31,33,74,3
4991,Female,20,54,57,4
4992,Male,37,78,2,5
4993,Female,25,72,34,5
4994,Male,18,58,43,4
4995,Male,35,24,36,0
4996,Male,33,137,19,2
4997,Female,47,119,15,5
4998,Male,69,63,42,4
4999,Female,50,39,55,4
5000,Female,45,55,45,4
5001,Male,67,54,42,4
5002,Female,49,32,13,0
5003,Female,35,120,80,2
5004,Male,19,48,58,4
5005,Male,59,73,12,5
5006,Female,34,120,79,2
5007,Female,34,72,72,1
5008,Male,28,102,67,1
5009,Female,44,30,32,0
5010,Male,47,45,41,4
5011,Female,47,24,4,0
5012,Female,43,78,20,5
5013,Male,34,24,36,0
5014,Male,70,46,57,4
5015,Female,67,48,52,4
5016,Female,38,67,39,4
5017,Male,32,41,60,4
5018,Female,22,58,55,4
5019,Female,43,77,20,5
5020,Female,51,42,46,4
5021,Female,23,38,65,3
5022,Female,22,31,71,3
5023,Female,50,43,46,4
5024,Male,23,61,53,4
5025,Female,25,71,34,5
5026,Female,19,31,79,3
5027,Male,66,62,47,4
5028,Male,58,88,14,5
5029,Female,22,62,41,4
5030,Male,68,42,45,4
5031,Female,37,38,24,0
5032,Female,50,53,45,4
5033,Female,48,59,49,4
5034,Female,38,66,42,4
5035,Male,70,43,56,4
5036,Female,43,73,9,5
5037,Female,22,17,78,3
5038,Male,67,62,42,4
5039,Female,48,32,14,0
5040,Female,35,39,26,0
5041,Male,34,81,90,1
5042,Female,35,88,27,5
5043,Female,49,67,59,4
5044,Female,30,16,40,0
5045,Male,31,85,63,1
5046,Female,56,57,60,4
5047,Male,27,55,53,4
5048,Female,46,118,17,5
5049,Female,30,77,77,1
5050,Female,52,43,50,4
5051,Male,43,71,36,4
5052,Female,40,29,32,0
5053,Male,51,84,26,5
5054,Female,54,57,58,4
5055,Female,57,73,7,5
5056,Female,30,77,72,1
5057,Female,24,37,66,3
5058,Female,19,65,51,4
5059,Female,19,62,53,4
5060,Male,43,79,19,5
5061,Female,48,39,31,0
5062,Male,26,77,13,5
5063,Male,25,64,56,4
5064,Female,21,55,55,4
5065,Female,38,113,89,1
5066,Female,31,71,71,1
5067,Male,53,61,45,4
5068,Male,21,21,67,3
5069,Female,40,60,36,4
5070,Male,35,75,91,1
5071,Male,53,31,4,0
5072,Female,30,77,77,1
5073,Female,32,69,79,1
5074,Female,30,78,73,1
5075,Male,33,87,61,1
5076,Female,38,67,41,4
5077,Male,32,74,73,1
5078,Female,18,64,48,4
5079,Female,32,81,96,1
5080,Female,29,78,83,1
5081,Male,34,28,62,3
5082,Male,67,19,14,0
5083,Male,42,84,22,5
5084,Female,50,40,55,4
5085,Male,43,71,34,5
5086,Male,49,77,37,5
5087,Female,48,65,59,4
5088,Female,27,75,41,4
5089,Female,30,71,76,1
5090,Female,28,79,90,1
5091,Male,39,77,86,1
5092,Female,47,47,41,4
5093,Female,65,62,49,4
5094,Female,44,71,8,5
5095,Female,52,88,12,5
5096,Male,53,35,2,0
5097,Female,37,105,84,1
5098,Male,54,22,30,0
5099,Female,46,121,16,5
5100,Female,59,50,55,4
5101,Female,32,83,96,1
5102,Female,53,88,15,5
5103,Male,34,112,9,5
5104,Male,37,80,1,5
5105,Male,27,87,69,1
5106,Female,26,61,50,4
5107,Female,58,75,2,5
5108,Male,59,69,9,5
5109,Female,29,78,84,1
5110,Male,48,62,49,4
5111,Female,30,88,86,1
5112,Female,27,41,46,4
5113,Male,58,89,16,5
5114,Female,55,46,57,4
5115,Male,70,44,55,4
5116,Male,37,76,1,5
5117,Female,37,39,24,0
5118,Male,40,71,94,1
5119,Female,22,55,56,4
5120,Male,29,29,81,3
5121,Female,35,19,36,0
5122,Male,69,48,56,4
5123,Female,58,20,15,0
5124,Male,19,51,57,4
5125,Male,29,29,82,3
5126,Female,30,39,39,4
5127,Female,47,120,15,5
5128,Female,36,19,6,0
5129,Male,69,46,47,4
5130,Female,29,40,42,4
5131,Male,66,62,58,4
5132,Female,31,42,53,4
5133,Male,33,114,7,5
5134,Male,18,47,56,4
5135,Female,35,18,35,0
5136,Male,40,86,13,5
5137,Female,54,26,15,0
5138,Male,47,71,9,5
5139,Female,40,27,29,0
5140,Female,63,63,42,4
5141,Female,30,79,74,1
5142,Male,27,28,80,3
5143,Male,39,69,91,1
5144,Female,33,77,87,1
5145,Female,53,29,13,0
5146,Male,59,42,58,4
5147,Female,28,77,87,1
5148,Female,59,49,47,4
5149,Female,50,68,58,4
5150,Male,46,43,42,4
5151,Male,64,48,50,4
5152,Male,48,61,47,4
5153,Male,48,56,48,4
5154,Female,50,54,43,4
5155,Female,36,87,26,5
5156,Male,53,66,48,4
5157,Male,59,95,14,5
5158,Female,49,67,59,4
5159,Male,32,136,17,2
5160,Male,36,77,1,5
5161,Male,67,52,39,4
5162,Male,47,78,39,5
5163,Female,39,113,90,1
5164,Female,36,85,27,5
5165,Male,35,89,11,5
5166,Male,37,20,13,0
5167,Male,46,71,9,5
5168,Male,18,72,10,5
5169,Female,38,98,33,5
5170,Male,38,88,91,1
5171,Female,24,29,86,3
5172,Female,51,43,47,4
5173,Male,28,80,95,1
5174,Male,58,91,12,5
5175,Male,41,70,96,1
5176,Female,27,41,47,4
5177,Female,39,112,92,1
5178,Female,30,72,88,1
5179,Male,24,25,73,3
5180,Female,22,18,75,3
5181,Female,41,100,39,5
5182,Male,26,62,55,4
5183,Female,21,32,84,3
5184,Female,25,54,52,4
5185,Female,18,65,51,4
5186,Female,51,45,50,4
5187,Female,29,41,41,4
5188,Male,36,86,11,5
5189,Male,38,55,57,4
5190,Male,18,46,59,4
5191,Female,45,54,52,4
5192,Female,49,38,29,0
5193,Female,23,53,52,4
5194,Female,35,26,99,3
5195,Female,33,101,70,1
5196,Female,41,68,57,4
5197,Female,43,49,52,4
5198,Male,66,53,42,4
5199,Female,20,16,7,0
5200,Female,32,99,87,1
5201,Female,54,48,60,4
5202,Female,20,36,76,3
5203,Female,26,46,51,4
5204,Male,45,99,15,5
5205,Male,18,47,55,4
5206,Male,39,71,75,1
5207,Male,52,46,46,4
5208,Female,18,65,50,4
5209,Male,59,54,47,4
5210,Female,37,66,40,4
5211,Female,66,64,48,4
5212,Male,25,60,53,4
5213,Female,68,56,55,4
5214,Female,30,77,77,1
5215,Male,38,70,76,1
5216,Male,19,46,54,4
5217,Female,28,42,41,4
5218,Female,45,77,7,5
5219,Male,19,56,43,4
5220,Male,34,78,1,5
5221,Male,40,69,90,1
5222,Male,69,46,56,4
5223,Female,28,41,48,4
5224,Female,44,78,20,5
5225,Female,32,81,94,1
5226,Female,29,73,89,1
5227,Male,69,45,47,4
5228,Female,23,63,44,4
5229,Female,19,63,52,4
5230,Male,36,86,13,5
5231,Male,20,50,56,4
5232,Female,35,37,29,0
5233,Male,69,45,45,4
5234,Male,49,60,42,4
5235,Female,32,103,69,1
5236,Female,31,39,62,3
5237,Female,39,26,32,0
5238,Female,27,45,51,4
5239,Male,69,48,56,4
5240,Male,18,58,41,4
5241,Male,65,18,2,0
5242,Male,43,71,36,4
5243,Female,32,74,70,1
5244,Male,38,78,1,5
5245,Male,31,97,95,1
5246,Male,25,76,12,5
5247,Female,34,76,86,1
5248,Male,48,69,9,5
5249,Male,35,24,34,0
5250,Female,53,49,59,4
5251,Female,50,57,47,4
5252,Female,22,33,80,3
5253,Male,20,45,54,4
5254,Male,33,86,64,1
5255,Male,27,54,55,4
5256,Male,31,86,64,1
5257,Female,41,102,16,5
5258,Female,57,18,14,0
5259,Male,66,19,14,0
5260,Male,59,44,60,4
5261,Male,22,21,77,3
5262,Female,24,20,93,3
5263,Male,26,61,57,4
5264,Female,27,47,51,4
5265,Female,50,43,52,4
5266,Female,20,38,76,3
5267,Female,53,103,24,5
5268,Male,37,72,75,1
5269,Female,41,62,41,4
5270,Male,31,72,74,1
5271,Female,32,39,62,3
5272,Male,20,73,10,5
5273,Female,49,54,42,4
5274,Male,57,54,51,4
5275,Male,21,15,81,3
5276,Male,26,87,68,1
5277,Female,35,73,72,1
5278,Female,18,65,48,4
5279,Female,50,58,45,4
5280,Female,47,23,6,0
5281,Male,27,75,95,1
5282,Male,19,45,55,4
5283,Female,37,62,41,4
5284,Male,41,70,94,1
5285,Male,19,45,54,4
5286,Female,30,34,74,3
5287,Female,46,119,13,5
5288,Female,35,88,75,1
5289,Female,48,118,16,5
5290,Male,70,48,55,4
5291,Male,59,71,11,5
5292,Male,35,86,8,5
5293,Female,27,79,89,1
5294,Female,36,77,20,5
5295,Female,38,66,43,4
5296,Male,67,65,49,4
5297,Female,57,17,15,0
5298,Female,47,78,15,5
5299,Male,20,61,49,4
5300,Male,20,75,5,5
5301,Male,24,23,73,3
5302,Female,59,53,57,4
5303,Female,38,98,32,5
5304,Male,40,68,75,1
5305,Female,47,23,5,0
5306,Female,52,67,43,4
5307,Female,32,46,46,4
5308,Female,46,55,43,4
5309,Female,24,61,43,4
5310,Female,46,52,45,4
5311,Female,55,78,37,5
5312,Male,34,29,61,3
5313,Female,29,70,91,1
5314,Male,19,16,39,0
5315,Male,50,86,27,5
5316,Female,68,47,52,4
5317,Male,26,22,73,3
5318,Female,33,49,47,4
5319,Female,22,69,28,5
5320,Female,34,76,23,5
5321,Male,24,63,52,4
5322,Male,18,80,6,5
5323,Female,23,52,53,4
5324,Female,30,17,42,0
5325,Male,53,46,47,4
5326,Female,51,69,55,4
5327,Female,25,39,65,3
5328,Male,26,88,69,1
5329,Female,30,88,86,1
5330,Female,31,72,73,1
5331,Male,47,43,42,4
5332,Male,66,63,48,4
5333,Female,54,101,27,5
5334,Male,38,77,1,5
5335,Male,33,137,18,2
5336,Male,25,62,54,4
5337,Female,46,55,51,4
5338,Male,29,79,95,1
5339,Male,21,15,82,3
5340,Female,24,21,95,3
5341,Male,59,53,46,4
5342,Female,32,96,86,1
5343,Female,23,71,30,5
5344,Female,29,35,70,3
5345,Female,30,88,88,1
5346,Female,45,29,33,0
5347,Female,34,23,99,3
5348,Female,36,77,74,1
5349,Male,48,39,33,0
5350,Female,41,102,17,5
5351,Male,60,29,6,0
5352,Female,68,60,55,4
5353,Male,70,47,57,4
5354,Female,46,120,18,5
5355,Male,68,62,44,4
5356,Female,69,60,55,4
5357,Male,18,84,6,5
5358,Female,32,60,40,4
5359,Female,28,78,41,5
5360,Female,32,77,88,1
5361,Female,58,23,15,0
5362,Female,38,65,43,4
5363,Female,50,33,14,0
5364,Female,54,102,24,5
5365,Female,34,77,24,5
5366,Female,33,98,85,1
5367,Female,30,80,80,1
5368,Female,28,41,49,4
5369,Female,49,33,15,0
5370,Male,49,54,45,4
5371,Female,37,86,75,1
5372,Male,34,79,1,5
5373,Male,39,79,87,1
5374,Male,19,64,46,4
5375,Male,58,87,14,5
5376,Male,21,60,49,4
5377,Female,30,79,72,1
5378,Male,46,99,16,5
5379,Male,30,100,99,1
5380,Male,49,60,45,4
5381,Female,21,16,5,0
5382,Female,45,124,27,2
5383,Female,21,52,57,4
5384,Female,23,70,30,5
5385,Male,33,75,73,1
5386,Male,68,54,42,4
5387,Female,53,31,15,0
5388,Female,68,48,46,4
5389,Male,69,46,56,4
5390,Female,40,28,30,0
5391,Male,44,71,34,5
5392,Male,51,21,29,0
5393,Male,39,85,14,5
5394,Female,37,111,91,1
5395,Female,60,50,56,4
5396,Male,70,45,59,4
5397,Male,40,86,12,5
5398,Female,45,79,20,5
5399,Female,34,21,99,3
5400,Female,28,40,47,4
5401,Female,55,58,57,4
5402,Male,40,79,87,1
5403,Male,18,75,11,5
5404,Male,66,63,49,4
5405,Male,46,97,15,5
5406,Male,36,28,59,3
5407,Female,44,128,28,2
5408,Female,34,103,25,5
5409,Female,26,46,50,4
5410,Female,25,73,34,5
5411,Female,50,42,52,4
5412,Female,35,78,24,5
5413,Female,35,19,98,3
5414,Female,32,39,43,4
5415,Male,40,72,77,1
5416,Female,37,61,40,4
5417,Male,32,88,61,1
5418,Female,37,84,75,1
5419,Female,44,75,20,5
5420,Female,23,19,78,3
5421,Female,22,30,75,3
5422,Male,18,74,8,5
5423,Female,41,104,18,5
5424,Male,28,78,93,1
5425,Female,47,76,18,5
5426,Female,50,43,47,4
5427,Female,32,98,86,1
5428,Female,50,67,54,4
5429,Male,60,55,47,4
5430,Male,37,21,37,0
5431,Male,27,86,76,1
5432,Female,25,74,37,5
5433,Female,54,57,58,4
5434,Female,37,90,30,5
5435,Female,26,44,49,4
5436,Female,34,60,59,4
5437,Female,32,96,84,1
5438,Male,34,79,91,1
5439,Male,67,54,40,4
5440,Male,63,48,52,4
5441,Female,54,48,60,4
5442,Male,69,48,55,4
5443,Female,24,17,77,3
5444,Male,33,113,7,5
5445,Female,29,76,41,4
5446,Male,26,59,54,4
5447,Male,33,78,91,1
5448,Female,52,90,15,5
5449,Male,49,61,49,4
5450,Male,36,88,94,1
5451,Male,32,75,93,1
